hospital,hospital_size,county,drg_code,name,price,address,latitude,longtitude
Providence St. Mary Medical Center,Medium,Walla Walla,558,"Tendonitis, Myositis & Bursitis W/O Mcc",29098.326,"401 W Poplar St, Walla Walla, WA 99362",46.06197933,-118.3430363
Providence St. Mary Medical Center,Medium,Walla Walla,559,"Aftercare, Musculoskeletal System & Connective Tissue W Mcc",53453.8715,"401 W Poplar St, Walla Walla, WA 99362",46.06197933,-118.3430363
Providence St. Mary Medical Center,Medium,Walla Walla,560,"Aftercare, Musculoskeletal System & Connective Tissue W Cc",42624.9433,"401 W Poplar St, Walla Walla, WA 99362",46.06197933,-118.3430363
Providence St. Mary Medical Center,Medium,Walla Walla,561,"Aftercare, Musculoskeletal System & Connective Tissue W/O Cc/Mcc",32320.2857,"401 W Poplar St, Walla Walla, WA 99362",46.06197933,-118.3430363
Providence St. Mary Medical Center,Medium,Walla Walla,563,"Fx, Sprn, Strn & Disl Except Femur, Hip, Pelvis & Thigh W/O Mcc",22470.8329,"401 W Poplar St, Walla Walla, WA 99362",46.06197933,-118.3430363
Providence St. Mary Medical Center,Medium,Walla Walla,564,Other Musculoskeletal Sys & Connective Tissue Diagnoses W Mcc,53285.655,"401 W Poplar St, Walla Walla, WA 99362",46.06197933,-118.3430363
Providence St. Mary Medical Center,Medium,Walla Walla,565,Other Musculoskeletal Sys & Connective Tissue Diagnoses W Cc,37853.8325,"401 W Poplar St, Walla Walla, WA 99362",46.06197933,-118.3430363
Providence St. Mary Medical Center,Medium,Walla Walla,570,Skin Debridement W Mcc,60220.33,"401 W Poplar St, Walla Walla, WA 99362",46.06197933,-118.3430363
Providence St. Mary Medical Center,Medium,Walla Walla,571,Skin Debridement W Cc,27980.89,"401 W Poplar St, Walla Walla, WA 99362",46.06197933,-118.3430363
Providence St. Mary Medical Center,Medium,Walla Walla,578,Skin Graft Exc For Skin Ulcer Or Cellulitis W/O Cc/Mcc,139501.85,"401 W Poplar St, Walla Walla, WA 99362",46.06197933,-118.3430363
Providence St. Mary Medical Center,Medium,Walla Walla,579,"Other Skin, Subcut Tiss & Breast Proc W Mcc",45544.96,"401 W Poplar St, Walla Walla, WA 99362",46.06197933,-118.3430363
Providence St. Mary Medical Center,Medium,Walla Walla,580,"Other Skin, Subcut Tiss & Breast Proc W Cc",45176.9771,"401 W Poplar St, Walla Walla, WA 99362",46.06197933,-118.3430363
Providence St. Mary Medical Center,Medium,Walla Walla,581,"Other Skin, Subcut Tiss & Breast Proc W/O Cc/Mcc",63626.7633,"401 W Poplar St, Walla Walla, WA 99362",46.06197933,-118.3430363
Providence St. Mary Medical Center,Medium,Walla Walla,583,Mastectomy For Malignancy W/O Cc/Mcc,108236.13,"401 W Poplar St, Walla Walla, WA 99362",46.06197933,-118.3430363
Providence St. Mary Medical Center,Medium,Walla Walla,585,"Breast Biopsy, Local Excision & Other Breast Procedures W/O Cc/Mcc",90346.32,"401 W Poplar St, Walla Walla, WA 99362",46.06197933,-118.3430363
Providence St. Mary Medical Center,Medium,Walla Walla,592,Skin Ulcers W Mcc,72305.99,"401 W Poplar St, Walla Walla, WA 99362",46.06197933,-118.3430363
Providence St. Mary Medical Center,Medium,Walla Walla,596,Major Skin Disorders W/O Mcc,9238.52,"401 W Poplar St, Walla Walla, WA 99362",46.06197933,-118.3430363
Providence St. Mary Medical Center,Medium,Walla Walla,597,Malignant Breast Disorders W Mcc,20352.31,"401 W Poplar St, Walla Walla, WA 99362",46.06197933,-118.3430363
Providence St. Mary Medical Center,Medium,Walla Walla,600,Non-Malignant Breast Disorders W Cc/Mcc,15975.31,"401 W Poplar St, Walla Walla, WA 99362",46.06197933,-118.3430363
Providence St. Mary Medical Center,Medium,Walla Walla,602,Cellulitis W Mcc,38007.5011,"401 W Poplar St, Walla Walla, WA 99362",46.06197933,-118.3430363
Providence St. Mary Medical Center,Medium,Walla Walla,603,Cellulitis W/O Mcc,20501.1557,"401 W Poplar St, Walla Walla, WA 99362",46.06197933,-118.3430363
Providence St. Mary Medical Center,Medium,Walla Walla,604,"Trauma To The Skin, Subcut Tiss & Breast W Mcc",72773.02,"401 W Poplar St, Walla Walla, WA 99362",46.06197933,-118.3430363
Providence St. Mary Medical Center,Medium,Walla Walla,605,"Trauma To The Skin, Subcut Tiss & Breast W/O Mcc",21432.296,"401 W Poplar St, Walla Walla, WA 99362",46.06197933,-118.3430363
Providence St. Mary Medical Center,Medium,Walla Walla,606,Minor Skin Disorders W Mcc,11075.41,"401 W Poplar St, Walla Walla, WA 99362",46.06197933,-118.3430363
Providence St. Mary Medical Center,Medium,Walla Walla,607,Minor Skin Disorders W/O Mcc,10624.7708,"401 W Poplar St, Walla Walla, WA 99362",46.06197933,-118.3430363
Providence St. Mary Medical Center,Medium,Walla Walla,616,"Amputat Of Lower Limb For Endocrine, Nutrit, & Metabol Dis W Mcc",74713.75,"401 W Poplar St, Walla Walla, WA 99362",46.06197933,-118.3430363
Providence St. Mary Medical Center,Medium,Walla Walla,617,"Amputat Of Lower Limb For Endocrine, Nutrit, & Metabol Dis W Cc",46356.928,"401 W Poplar St, Walla Walla, WA 99362",46.06197933,-118.3430363
Providence St. Mary Medical Center,Medium,Walla Walla,623,"Skin Grafts & Wound Debrid For Endoc, Nutrit & Metab Dis W Cc",29868.89,"401 W Poplar St, Walla Walla, WA 99362",46.06197933,-118.3430363
Providence St. Mary Medical Center,Medium,Walla Walla,628,"Other Endocrine, Nutrit & Metab O.R. Proc W Mcc",46031.21,"401 W Poplar St, Walla Walla, WA 99362",46.06197933,-118.3430363
Providence St. Mary Medical Center,Medium,Walla Walla,629,"Other Endocrine, Nutrit & Metab O.R. Proc W Cc",48462.49,"401 W Poplar St, Walla Walla, WA 99362",46.06197933,-118.3430363
Providence St. Mary Medical Center,Medium,Walla Walla,637,Diabetes W Mcc,37597.1277,"401 W Poplar St, Walla Walla, WA 99362",46.06197933,-118.3430363
Providence St. Mary Medical Center,Medium,Walla Walla,638,Diabetes W Cc,27855.7104,"401 W Poplar St, Walla Walla, WA 99362",46.06197933,-118.3430363
Providence St. Mary Medical Center,Medium,Walla Walla,639,Diabetes W/O Cc/Mcc,18590.8038,"401 W Poplar St, Walla Walla, WA 99362",46.06197933,-118.3430363
Providence St. Mary Medical Center,Medium,Walla Walla,640,"Misc Disorders Of Nutrition, Metabolism, Fluids/Electrolytes W Mcc",28680.0064,"401 W Poplar St, Walla Walla, WA 99362",46.06197933,-118.3430363
Providence St. Mary Medical Center,Medium,Walla Walla,641,"Misc Disorders Of Nutrition, Metabolism, Fluids/Electrolytes W/O Mcc",20547.075,"401 W Poplar St, Walla Walla, WA 99362",46.06197933,-118.3430363
Providence St. Mary Medical Center,Medium,Walla Walla,642,Inborn And Other Disorders Of Metabolism,31480.1,"401 W Poplar St, Walla Walla, WA 99362",46.06197933,-118.3430363
Providence St. Mary Medical Center,Medium,Walla Walla,643,Endocrine Disorders W Mcc,35721.7967,"401 W Poplar St, Walla Walla, WA 99362",46.06197933,-118.3430363
Providence St. Mary Medical Center,Medium,Walla Walla,644,Endocrine Disorders W Cc,26718.3917,"401 W Poplar St, Walla Walla, WA 99362",46.06197933,-118.3430363
Providence St. Mary Medical Center,Medium,Walla Walla,645,Endocrine Disorders W/O Cc/Mcc,18572.1633,"401 W Poplar St, Walla Walla, WA 99362",46.06197933,-118.3430363
Providence St. Mary Medical Center,Medium,Walla Walla,653,Major Bladder Procedures W Mcc,191196.78,"401 W Poplar St, Walla Walla, WA 99362",46.06197933,-118.3430363
Providence St. Mary Medical Center,Medium,Walla Walla,654,Major Bladder Procedures W Cc,131468.3464,"401 W Poplar St, Walla Walla, WA 99362",46.06197933,-118.3430363
Providence St. Mary Medical Center,Medium,Walla Walla,655,Major Bladder Procedures W/O Cc/Mcc,51897.0,"401 W Poplar St, Walla Walla, WA 99362",46.06197933,-118.3430363
Providence St. Mary Medical Center,Medium,Walla Walla,656,Kidney & Ureter Procedures For Neoplasm W Mcc,88655.34,"401 W Poplar St, Walla Walla, WA 99362",46.06197933,-118.3430363
Providence St. Mary Medical Center,Medium,Walla Walla,657,Kidney & Ureter Procedures For Neoplasm W Cc,82761.442,"401 W Poplar St, Walla Walla, WA 99362",46.06197933,-118.3430363
Providence St. Mary Medical Center,Medium,Walla Walla,659,Kidney & Ureter Procedures For Non-Neoplasm W Mcc,124559.7733,"401 W Poplar St, Walla Walla, WA 99362",46.06197933,-118.3430363
Providence St. Mary Medical Center,Medium,Walla Walla,660,Kidney & Ureter Procedures For Non-Neoplasm W Cc,43030.6812,"401 W Poplar St, Walla Walla, WA 99362",46.06197933,-118.3430363
Providence St. Mary Medical Center,Medium,Walla Walla,661,Kidney & Ureter Procedures For Non-Neoplasm W/O Cc/Mcc,38936.652,"401 W Poplar St, Walla Walla, WA 99362",46.06197933,-118.3430363
Providence St. Mary Medical Center,Medium,Walla Walla,663,Minor Bladder Procedures W Cc,24201.51,"401 W Poplar St, Walla Walla, WA 99362",46.06197933,-118.3430363
Providence St. Mary Medical Center,Medium,Walla Walla,666,Prostatectomy W Cc,48050.79,"401 W Poplar St, Walla Walla, WA 99362",46.06197933,-118.3430363
Providence St. Mary Medical Center,Medium,Walla Walla,668,Transurethral Procedures W Mcc,69896.4267,"401 W Poplar St, Walla Walla, WA 99362",46.06197933,-118.3430363
Providence St. Mary Medical Center,Medium,Walla Walla,669,Transurethral Procedures W Cc,45768.3814,"401 W Poplar St, Walla Walla, WA 99362",46.06197933,-118.3430363
Providence St. Mary Medical Center,Medium,Walla Walla,673,Other Kidney & Urinary Tract Procedures W Mcc,53804.83,"401 W Poplar St, Walla Walla, WA 99362",46.06197933,-118.3430363
Providence St. Mary Medical Center,Medium,Walla Walla,674,Other Kidney & Urinary Tract Procedures W Cc,62740.91,"401 W Poplar St, Walla Walla, WA 99362",46.06197933,-118.3430363
Providence St. Mary Medical Center,Medium,Walla Walla,682,Renal Failure W Mcc,40270.7604,"401 W Poplar St, Walla Walla, WA 99362",46.06197933,-118.3430363
Providence St. Mary Medical Center,Medium,Walla Walla,683,Renal Failure W Cc,23960.9024,"401 W Poplar St, Walla Walla, WA 99362",46.06197933,-118.3430363
Providence St. Mary Medical Center,Medium,Walla Walla,684,Renal Failure W/O Cc/Mcc,12231.5836,"401 W Poplar St, Walla Walla, WA 99362",46.06197933,-118.3430363
Providence St. Mary Medical Center,Medium,Walla Walla,689,Kidney & Urinary Tract Infections W Mcc,32379.472,"401 W Poplar St, Walla Walla, WA 99362",46.06197933,-118.3430363
Providence St. Mary Medical Center,Medium,Walla Walla,690,Kidney & Urinary Tract Infections W/O Mcc,20261.9406,"401 W Poplar St, Walla Walla, WA 99362",46.06197933,-118.3430363
Providence St. Mary Medical Center,Medium,Walla Walla,694,Urinary Stones W/O Mcc,21889.5571,"401 W Poplar St, Walla Walla, WA 99362",46.06197933,-118.3430363
Providence St. Mary Medical Center,Medium,Walla Walla,695,Kidney & Urinary Tract Signs & Symptoms W Mcc,87591.19,"401 W Poplar St, Walla Walla, WA 99362",46.06197933,-118.3430363
Providence St. Mary Medical Center,Medium,Walla Walla,698,Other Kidney & Urinary Tract Diagnoses W Mcc,32508.9392,"401 W Poplar St, Walla Walla, WA 99362",46.06197933,-118.3430363
Providence St. Mary Medical Center,Medium,Walla Walla,699,Other Kidney & Urinary Tract Diagnoses W Cc,24532.2495,"401 W Poplar St, Walla Walla, WA 99362",46.06197933,-118.3430363
Providence St. Mary Medical Center,Medium,Walla Walla,700,Other Kidney & Urinary Tract Diagnoses W/O Cc/Mcc,16208.844,"401 W Poplar St, Walla Walla, WA 99362",46.06197933,-118.3430363
Providence St. Mary Medical Center,Medium,Walla Walla,707,Major Male Pelvic Procedures W Cc/Mcc,66663.1575,"401 W Poplar St, Walla Walla, WA 99362",46.06197933,-118.3430363
Providence St. Mary Medical Center,Medium,Walla Walla,708,Major Male Pelvic Procedures W/O Cc/Mcc,64820.5048,"401 W Poplar St, Walla Walla, WA 99362",46.06197933,-118.3430363
Providence St. Mary Medical Center,Medium,Walla Walla,713,Transurethral Prostatectomy W Cc/Mcc,32630.22,"401 W Poplar St, Walla Walla, WA 99362",46.06197933,-118.3430363
Providence St. Mary Medical Center,Medium,Walla Walla,717,Other Male Reproductive System O.R. Proc Exc Malignancy W Cc/Mcc,28102.85,"401 W Poplar St, Walla Walla, WA 99362",46.06197933,-118.3430363
Providence St. Mary Medical Center,Medium,Walla Walla,728,Inflammation Of The Male Reproductive System W/O Mcc,19912.345,"401 W Poplar St, Walla Walla, WA 99362",46.06197933,-118.3430363
Providence St. Mary Medical Center,Medium,Walla Walla,742,Uterine & Adnexa Proc For Non-Malignancy W Cc/Mcc,51027.4667,"401 W Poplar St, Walla Walla, WA 99362",46.06197933,-118.3430363
Providence St. Mary Medical Center,Medium,Walla Walla,743,Uterine & Adnexa Proc For Non-Malignancy W/O Cc/Mcc,35656.5962,"401 W Poplar St, Walla Walla, WA 99362",46.06197933,-118.3430363
Providence St. Mary Medical Center,Medium,Walla Walla,744,"D&C, Conization, Laparoscopy & Tubal Interruption W Cc/Mcc",23546.42,"401 W Poplar St, Walla Walla, WA 99362",46.06197933,-118.3430363
Providence St. Mary Medical Center,Medium,Walla Walla,747,"Vagina, Cervix & Vulva Procedures W/O Cc/Mcc",20293.72,"401 W Poplar St, Walla Walla, WA 99362",46.06197933,-118.3430363
Providence St. Mary Medical Center,Medium,Walla Walla,748,Female Reproductive System Reconstructive Procedures,21304.32,"401 W Poplar St, Walla Walla, WA 99362",46.06197933,-118.3430363
Providence St. Mary Medical Center,Medium,Walla Walla,755,"Malignancy, Female Reproductive System W Cc",27466.61,"401 W Poplar St, Walla Walla, WA 99362",46.06197933,-118.3430363
Providence St. Mary Medical Center,Medium,Walla Walla,757,"Infections, Female Reproductive System W Mcc",26890.915,"401 W Poplar St, Walla Walla, WA 99362",46.06197933,-118.3430363
Providence St. Mary Medical Center,Medium,Walla Walla,758,"Infections, Female Reproductive System W Cc",12108.59,"401 W Poplar St, Walla Walla, WA 99362",46.06197933,-118.3430363
Providence St. Mary Medical Center,Medium,Walla Walla,759,"Infections, Female Reproductive System W/O Cc/Mcc",23244.2775,"401 W Poplar St, Walla Walla, WA 99362",46.06197933,-118.3430363
Providence St. Mary Medical Center,Medium,Walla Walla,765,Cesarean Section W Cc/Mcc,27711.2104,"401 W Poplar St, Walla Walla, WA 99362",46.06197933,-118.3430363
Providence St. Mary Medical Center,Medium,Walla Walla,766,Cesarean Section W/O Cc/Mcc,24740.9835,"401 W Poplar St, Walla Walla, WA 99362",46.06197933,-118.3430363
Providence St. Mary Medical Center,Medium,Walla Walla,767,Vaginal Delivery W Sterilization &/Or D&C,20786.1675,"401 W Poplar St, Walla Walla, WA 99362",46.06197933,-118.3430363
Providence St. Mary Medical Center,Medium,Walla Walla,768,Vaginal Delivery W O.R. Proc Except Steril &/Or D&C,20975.3008,"401 W Poplar St, Walla Walla, WA 99362",46.06197933,-118.3430363
Providence St. Mary Medical Center,Medium,Walla Walla,769,Postpartum & Post Abortion Diagnoses W O.R. Procedure,29776.795,"401 W Poplar St, Walla Walla, WA 99362",46.06197933,-118.3430363
Providence St. Mary Medical Center,Medium,Walla Walla,770,"Abortion W D&C, Aspiration Curettage Or Hysterotomy",15452.465,"401 W Poplar St, Walla Walla, WA 99362",46.06197933,-118.3430363
Providence St. Mary Medical Center,Medium,Walla Walla,774,Vaginal Delivery W Complicating Diagnoses,19732.0227,"401 W Poplar St, Walla Walla, WA 99362",46.06197933,-118.3430363
Providence St. Mary Medical Center,Medium,Walla Walla,775,Vaginal Delivery W/O Complicating Diagnoses,15838.7936,"401 W Poplar St, Walla Walla, WA 99362",46.06197933,-118.3430363
Providence St. Mary Medical Center,Medium,Walla Walla,776,Postpartum & Post Abortion Diagnoses W/O O.R. Procedure,18969.1517,"401 W Poplar St, Walla Walla, WA 99362",46.06197933,-118.3430363
Providence St. Mary Medical Center,Medium,Walla Walla,778,Threatened Abortion,3894.32,"401 W Poplar St, Walla Walla, WA 99362",46.06197933,-118.3430363
Providence St. Mary Medical Center,Medium,Walla Walla,779,Abortion W/O D&C,14454.5967,"401 W Poplar St, Walla Walla, WA 99362",46.06197933,-118.3430363
Providence St. Mary Medical Center,Medium,Walla Walla,781,Other Antepartum Diagnoses W Medical Complications,13583.2644,"401 W Poplar St, Walla Walla, WA 99362",46.06197933,-118.3430363
Providence St. Mary Medical Center,Medium,Walla Walla,784,Cesarean Section W Sterilization W Cc,25041.794,"401 W Poplar St, Walla Walla, WA 99362",46.06197933,-118.3430363
Providence St. Mary Medical Center,Medium,Walla Walla,785,Cesarean Section W Sterilization W/O Cc/Mcc,24186.3725,"401 W Poplar St, Walla Walla, WA 99362",46.06197933,-118.3430363
Providence St. Mary Medical Center,Medium,Walla Walla,786,Cesarean Section W/O Sterilization W Mcc,31779.7275,"401 W Poplar St, Walla Walla, WA 99362",46.06197933,-118.3430363
Providence St. Mary Medical Center,Medium,Walla Walla,787,Cesarean Section W/O Sterilization W Cc,29689.6967,"401 W Poplar St, Walla Walla, WA 99362",46.06197933,-118.3430363
Providence St. Mary Medical Center,Medium,Walla Walla,788,Cesarean Section W/O Sterilization W/O Cc/Mcc,24660.4952,"401 W Poplar St, Walla Walla, WA 99362",46.06197933,-118.3430363
Providence St. Mary Medical Center,Medium,Walla Walla,789,"Neonates, Died Or Transferred To Another Acute Care Facility",8622.2012,"401 W Poplar St, Walla Walla, WA 99362",46.06197933,-118.3430363
Providence St. Mary Medical Center,Medium,Walla Walla,790,"Extreme Immaturity Or Respiratory Distress Syndrome, Neonate",37146.03,"401 W Poplar St, Walla Walla, WA 99362",46.06197933,-118.3430363
Providence St. Mary Medical Center,Medium,Walla Walla,791,Prematurity W Major Problems,34748.3617,"401 W Poplar St, Walla Walla, WA 99362",46.06197933,-118.3430363
Providence St. Mary Medical Center,Medium,Walla Walla,792,Prematurity W/O Major Problems,11164.1535,"401 W Poplar St, Walla Walla, WA 99362",46.06197933,-118.3430363
Providence St. Mary Medical Center,Medium,Walla Walla,793,Full Term Neonate W Major Problems,21468.3255,"401 W Poplar St, Walla Walla, WA 99362",46.06197933,-118.3430363
Providence St. Mary Medical Center,Medium,Walla Walla,794,Neonate W Other Significant Problems,7795.9816,"401 W Poplar St, Walla Walla, WA 99362",46.06197933,-118.3430363
Providence St. Mary Medical Center,Medium,Walla Walla,795,Normal Newborn,4807.8985,"401 W Poplar St, Walla Walla, WA 99362",46.06197933,-118.3430363
Providence St. Mary Medical Center,Medium,Walla Walla,798,Vaginal Delivery W Sterilization/D&C W/O Cc/Mcc,20022.6,"401 W Poplar St, Walla Walla, WA 99362",46.06197933,-118.3430363
Providence St. Mary Medical Center,Medium,Walla Walla,799,Splenectomy W Mcc,100596.03,"401 W Poplar St, Walla Walla, WA 99362",46.06197933,-118.3430363
Providence St. Mary Medical Center,Medium,Walla Walla,800,Splenectomy W Cc,67961.6,"401 W Poplar St, Walla Walla, WA 99362",46.06197933,-118.3430363
Providence St. Mary Medical Center,Medium,Walla Walla,805,Vaginal Delivery W/O Sterilization/D&C W Mcc,18811.805,"401 W Poplar St, Walla Walla, WA 99362",46.06197933,-118.3430363
Providence St. Mary Medical Center,Medium,Walla Walla,806,Vaginal Delivery W/O Sterilization/D&C W Cc,20183.4667,"401 W Poplar St, Walla Walla, WA 99362",46.06197933,-118.3430363
Providence St. Mary Medical Center,Medium,Walla Walla,807,Vaginal Delivery W/O Sterilization/D&C W/O Cc/Mcc,16396.5565,"401 W Poplar St, Walla Walla, WA 99362",46.06197933,-118.3430363
Providence St. Mary Medical Center,Medium,Walla Walla,808,Major Hematol/Immun Diag Exc Sickle Cell Crisis & Coagul W Mcc,36568.082,"401 W Poplar St, Walla Walla, WA 99362",46.06197933,-118.3430363
Providence St. Mary Medical Center,Medium,Walla Walla,809,Major Hematol/Immun Diag Exc Sickle Cell Crisis & Coagul W Cc,23483.8133,"401 W Poplar St, Walla Walla, WA 99362",46.06197933,-118.3430363
Providence St. Mary Medical Center,Medium,Walla Walla,810,Major Hematol/Immun Diag Exc Sickle Cell Crisis & Coagul W/O Cc/Mcc,99193.9567,"401 W Poplar St, Walla Walla, WA 99362",46.06197933,-118.3430363
Providence St. Mary Medical Center,Medium,Walla Walla,811,Red Blood Cell Disorders W Mcc,33679.6415,"401 W Poplar St, Walla Walla, WA 99362",46.06197933,-118.3430363
Providence St. Mary Medical Center,Medium,Walla Walla,812,Red Blood Cell Disorders W/O Mcc,22010.0499,"401 W Poplar St, Walla Walla, WA 99362",46.06197933,-118.3430363
Providence St. Mary Medical Center,Medium,Walla Walla,813,Coagulation Disorders,31329.9781,"401 W Poplar St, Walla Walla, WA 99362",46.06197933,-118.3430363
Providence St. Mary Medical Center,Medium,Walla Walla,814,Reticuloendothelial & Immunity Disorders W Mcc,35190.56,"401 W Poplar St, Walla Walla, WA 99362",46.06197933,-118.3430363
Providence St. Mary Medical Center,Medium,Walla Walla,815,Reticuloendothelial & Immunity Disorders W Cc,39775.5661,"401 W Poplar St, Walla Walla, WA 99362",46.06197933,-118.3430363
Providence St. Mary Medical Center,Medium,Walla Walla,817,Other Antepartum Diagnoses W O.R. Procedure W Mcc,31505.3816,"401 W Poplar St, Walla Walla, WA 99362",46.06197933,-118.3430363
Providence St. Mary Medical Center,Medium,Walla Walla,818,Other Antepartum Diagnoses W O.R. Procedure W Cc,48706.17,"401 W Poplar St, Walla Walla, WA 99362",46.06197933,-118.3430363
Providence St. Mary Medical Center,Medium,Walla Walla,821,Lymphoma & Leukemia W Major O.R. Procedure W Cc,42498.76,"401 W Poplar St, Walla Walla, WA 99362",46.06197933,-118.3430363
Providence St. Mary Medical Center,Medium,Walla Walla,823,Lymphoma & Non-Acute Leukemia W Other Proc W Mcc,232936.83,"401 W Poplar St, Walla Walla, WA 99362",46.06197933,-118.3430363
Providence St. Mary Medical Center,Medium,Walla Walla,824,Lymphoma & Non-Acute Leukemia W Other Proc W Cc,53069.97,"401 W Poplar St, Walla Walla, WA 99362",46.06197933,-118.3430363
Providence St. Mary Medical Center,Medium,Walla Walla,825,Lymphoma & Non-Acute Leukemia W Other Proc W/O Cc/Mcc,38908.86,"401 W Poplar St, Walla Walla, WA 99362",46.06197933,-118.3430363
Providence St. Mary Medical Center,Medium,Walla Walla,827,Myeloprolif Disord Or Poorly Diff Neopl W Maj O.R. Proc W Cc,25685.06,"401 W Poplar St, Walla Walla, WA 99362",46.06197933,-118.3430363
Providence St. Mary Medical Center,Medium,Walla Walla,829,Myeloproliferative Disorders Or Poorly Differentiated Neoplasms W Other Procedure W Cc/Mcc,143791.5064,"401 W Poplar St, Walla Walla, WA 99362",46.06197933,-118.3430363
Providence St. Mary Medical Center,Medium,Walla Walla,832,Other Antepartum Diagnoses W/O O.R. Procedure W Cc,10503.26,"401 W Poplar St, Walla Walla, WA 99362",46.06197933,-118.3430363
Providence St. Mary Medical Center,Medium,Walla Walla,833,Other Antepartum Diagnoses W/O O.R. Procedure W/O Cc/Mcc,7638.05,"401 W Poplar St, Walla Walla, WA 99362",46.06197933,-118.3430363
Providence St. Mary Medical Center,Medium,Walla Walla,834,Acute Leukemia W/O Major O.R. Procedure W Mcc,145229.0,"401 W Poplar St, Walla Walla, WA 99362",46.06197933,-118.3430363
Providence St. Mary Medical Center,Medium,Walla Walla,835,Acute Leukemia W/O Major O.R. Procedure W Cc,54903.15,"401 W Poplar St, Walla Walla, WA 99362",46.06197933,-118.3430363
Providence St. Mary Medical Center,Medium,Walla Walla,836,Acute Leukemia W/O Major O.R. Procedure W/O Cc/Mcc,28684.59,"401 W Poplar St, Walla Walla, WA 99362",46.06197933,-118.3430363
Providence St. Mary Medical Center,Medium,Walla Walla,837,Chemo W Acute Leukemia As Sdx Or W High Dose Chemo Agent W Mcc,46034.51,"401 W Poplar St, Walla Walla, WA 99362",46.06197933,-118.3430363
Providence St. Mary Medical Center,Medium,Walla Walla,839,Chemo W Acute Leukemia As Sdx W/O Cc/Mcc,8889.5,"401 W Poplar St, Walla Walla, WA 99362",46.06197933,-118.3430363
Providence St. Mary Medical Center,Medium,Walla Walla,840,Lymphoma & Non-Acute Leukemia W Mcc,66732.894,"401 W Poplar St, Walla Walla, WA 99362",46.06197933,-118.3430363
Providence St. Mary Medical Center,Medium,Walla Walla,841,Lymphoma & Non-Acute Leukemia W Cc,30826.95,"401 W Poplar St, Walla Walla, WA 99362",46.06197933,-118.3430363
Providence St. Mary Medical Center,Medium,Walla Walla,843,Other Myeloprolif Dis Or Poorly Diff Neopl Diag W Mcc,32689.445,"401 W Poplar St, Walla Walla, WA 99362",46.06197933,-118.3430363
Providence St. Mary Medical Center,Medium,Walla Walla,846,Chemotherapy W/O Acute Leukemia As Secondary Diagnosis W Mcc,43109.03,"401 W Poplar St, Walla Walla, WA 99362",46.06197933,-118.3430363
Providence St. Mary Medical Center,Medium,Walla Walla,847,Chemotherapy W/O Acute Leukemia As Secondary Diagnosis W Cc,60191.9237,"401 W Poplar St, Walla Walla, WA 99362",46.06197933,-118.3430363
Providence St. Mary Medical Center,Medium,Walla Walla,853,Infectious & Parasitic Diseases W O.R. Procedure W Mcc,99179.2063,"401 W Poplar St, Walla Walla, WA 99362",46.06197933,-118.3430363
Providence St. Mary Medical Center,Medium,Walla Walla,854,Infectious & Parasitic Diseases W O.R. Procedure W Cc,50257.8848,"401 W Poplar St, Walla Walla, WA 99362",46.06197933,-118.3430363
Providence St. Mary Medical Center,Medium,Walla Walla,856,Postoperative Or Post-Traumatic Infections W O.R. Proc W Mcc,98134.5283,"401 W Poplar St, Walla Walla, WA 99362",46.06197933,-118.3430363
Providence St. Mary Medical Center,Medium,Walla Walla,857,Postoperative Or Post-Traumatic Infections W O.R. Proc W Cc,37702.918,"401 W Poplar St, Walla Walla, WA 99362",46.06197933,-118.3430363
Providence St. Mary Medical Center,Medium,Walla Walla,862,Postoperative & Post-Traumatic Infections W Mcc,41272.3567,"401 W Poplar St, Walla Walla, WA 99362",46.06197933,-118.3430363
Providence St. Mary Medical Center,Medium,Walla Walla,863,Postoperative & Post-Traumatic Infections W/O Mcc,26482.6467,"401 W Poplar St, Walla Walla, WA 99362",46.06197933,-118.3430363
Providence St. Mary Medical Center,Medium,Walla Walla,864,Fever And Inflammatory Conditions,16083.004,"401 W Poplar St, Walla Walla, WA 99362",46.06197933,-118.3430363
Providence St. Mary Medical Center,Medium,Walla Walla,865,Viral Illness W Mcc,24591.13,"401 W Poplar St, Walla Walla, WA 99362",46.06197933,-118.3430363
Providence St. Mary Medical Center,Medium,Walla Walla,866,Viral Illness W/O Mcc,24502.998,"401 W Poplar St, Walla Walla, WA 99362",46.06197933,-118.3430363
Providence St. Mary Medical Center,Medium,Walla Walla,867,Other Infectious & Parasitic Diseases Diagnoses W Mcc,142169.875,"401 W Poplar St, Walla Walla, WA 99362",46.06197933,-118.3430363
Providence St. Mary Medical Center,Medium,Walla Walla,870,Septicemia Or Severe Sepsis W Mv >96 Hours,206925.6567,"401 W Poplar St, Walla Walla, WA 99362",46.06197933,-118.3430363
Providence St. Mary Medical Center,Medium,Walla Walla,871,Septicemia Or Severe Sepsis W/O Mv >96 Hours W Mcc,50503.7425,"401 W Poplar St, Walla Walla, WA 99362",46.06197933,-118.3430363
Providence St. Mary Medical Center,Medium,Walla Walla,872,Septicemia Or Severe Sepsis W/O Mv >96 Hours W/O Mcc,27504.8943,"401 W Poplar St, Walla Walla, WA 99362",46.06197933,-118.3430363
Providence St. Mary Medical Center,Medium,Walla Walla,880,Acute Adjustment Reaction & Psychosocial Dysfunction,31589.88,"401 W Poplar St, Walla Walla, WA 99362",46.06197933,-118.3430363
