hospital,hospital_size,county,drg_code,name,price
EVERETT MED CTR,Large,Snohomish,469,Major Hip And Knee Joint Replacement Or Reattachment Of Lower Extremity With Mcc Or Total Ankle Repl,112320.2456
EVERETT MED CTR,Large,Snohomish,470,Major Hip And Knee Joint Replacement Or Reattachment Of Lower Extremity Without Mcc,69038.5203
EVERETT MED CTR,Large,Snohomish,471,Cervical Spinal Fusion With Mcc,167280.068
EVERETT MED CTR,Large,Snohomish,472,Cervical Spinal Fusion With Cc,133416.7797
EVERETT MED CTR,Large,Snohomish,473,Cervical Spinal Fusion Without Cc/Mcc,105514.7891
EVERETT MED CTR,Large,Snohomish,474,Amputation For Musculoskeletal System And Connective Tissue Disorders With Mcc,84719.4882
EVERETT MED CTR,Large,Snohomish,475,Amputation For Musculoskeletal System And Connective Tissue Disorders With Cc,79113.1636
EVERETT MED CTR,Large,Snohomish,476,Amputation For Musculoskeletal System And Connective Tissue Disorders Without Cc/Mcc,37814.3225
EVERETT MED CTR,Large,Snohomish,477,Biopsies Of Musculoskeletal System And Connective Tissue With Mcc,88188.5675
EVERETT MED CTR,Large,Snohomish,478,Biopsies Of Musculoskeletal System And Connective Tissue With Cc,88059.849
EVERETT MED CTR,Large,Snohomish,480,Hip And Femur Procedures Except Major Joint With Mcc,114489.9529
EVERETT MED CTR,Large,Snohomish,481,Hip And Femur Procedures Except Major Joint With Cc,79994.5556
EVERETT MED CTR,Large,Snohomish,482,Hip And Femur Procedures Except Major Joint Without Cc/Mcc,57967.6038
EVERETT MED CTR,Large,Snohomish,483,Major Joint Or Limb Reattachment Procedures Of Upper Extremities,76630.4715
EVERETT MED CTR,Large,Snohomish,485,Knee Procedures With Principal Diagnosis Of Infection With Mcc,128228.11
EVERETT MED CTR,Large,Snohomish,486,Knee Procedures With Principal Diagnosis Of Infection With Cc,105261.0982
EVERETT MED CTR,Large,Snohomish,487,Knee Procedures With Principal Diagnosis Of Infection Without Cc/Mcc,87457.2825
EVERETT MED CTR,Large,Snohomish,488,Knee Procedures Without Principal Diagnosis Of Infection With Cc/Mcc,80811.5275
EVERETT MED CTR,Large,Snohomish,489,Knee Procedures Without Principal Diagnosis Of Infection Without Cc/Mcc,49413.2829
EVERETT MED CTR,Large,Snohomish,492,"Lower Extremity And Humerus Procedures Except Hip, Foot And Femur With Mcc",120526.9054
EVERETT MED CTR,Large,Snohomish,493,"Lower Extremity And Humerus Procedures Except Hip, Foot And Femur With Cc",86735.6271
EVERETT MED CTR,Large,Snohomish,494,"Lower Extremity And Humerus Procedures Except Hip, Foot And Femur Without Cc/Mcc",72616.8214
EVERETT MED CTR,Large,Snohomish,495,Local Excision And Removal Of Internal Fixation Devices Except Hip And Femur With Mcc,42988.13
EVERETT MED CTR,Large,Snohomish,496,Local Excision And Removal Of Internal Fixation Devices Except Hip And Femur With Cc,43061.9575
EVERETT MED CTR,Large,Snohomish,498,Local Excision And Removal Of Internal Fixation Devices Of Hip And Femur With Cc/Mcc,77855.6933
EVERETT MED CTR,Large,Snohomish,499,Local Excision And Removal Of Internal Fixation Devices Of Hip And Femur Without Cc/Mcc,44569.21
EVERETT MED CTR,Large,Snohomish,500,Soft Tissue Procedures With Mcc,91882.4273
EVERETT MED CTR,Large,Snohomish,501,Soft Tissue Procedures With Cc,60260.9275
EVERETT MED CTR,Large,Snohomish,502,Soft Tissue Procedures Without Cc/Mcc,56386.348
EVERETT MED CTR,Large,Snohomish,504,Foot Procedures With Cc,76277.1167
EVERETT MED CTR,Large,Snohomish,505,Foot Procedures Without Cc/Mcc,57258.615
EVERETT MED CTR,Large,Snohomish,506,Major Thumb Or Joint Procedures,107635.9575
EVERETT MED CTR,Large,Snohomish,507,Major Shoulder Or Elbow Joint Procedures With Cc/Mcc,77399.55
EVERETT MED CTR,Large,Snohomish,510,"Shoulder, Elbow Or Forearm Procedures, Except Major Joint Procedures With Mcc",82382.7067
EVERETT MED CTR,Large,Snohomish,511,"Shoulder, Elbow Or Forearm Procedures, Except Major Joint Procedures With Cc",79026.8571
EVERETT MED CTR,Large,Snohomish,512,"Shoulder, Elbow Or Forearm Procedures, Except Major Joint Procedures Without Cc/Mcc",55204.6258
EVERETT MED CTR,Large,Snohomish,513,"Hand Or Wrist Procedures, Except Major Thumb Or Joint Procedures With Cc/Mcc",42830.744
EVERETT MED CTR,Large,Snohomish,514,"Hand Or Wrist Procedures, Except Major Thumb Or Joint Procedures Without Cc/Mcc",47566.68
EVERETT MED CTR,Large,Snohomish,515,Other Musculoskeletal System And Connective Tissue O.R. Procedures With Mcc,132488.5891
EVERETT MED CTR,Large,Snohomish,516,Other Musculoskeletal System And Connective Tissue O.R. Procedures With Cc,64444.6736
EVERETT MED CTR,Large,Snohomish,517,Other Musculoskeletal System And Connective Tissue O.R. Procedures Without Cc/Mcc,64211.0474
EVERETT MED CTR,Large,Snohomish,518,Back And Neck Procedures Except Spinal Fusion With Mcc Or Disc Device Or Neurostimulator,103851.18
EVERETT MED CTR,Large,Snohomish,519,Back And Neck Procedures Except Spinal Fusion With Cc,84472.1544
EVERETT MED CTR,Large,Snohomish,520,Back And Neck Procedures Except Spinal Fusion Without Cc/Mcc,74704.3873
EVERETT MED CTR,Large,Snohomish,533,Fractures Of Femur With Mcc,51912.24
EVERETT MED CTR,Large,Snohomish,534,Fractures Of Femur Without Mcc,42296.2538
EVERETT MED CTR,Large,Snohomish,535,Fractures Of Hip And Pelvis With Mcc,37000.5624
EVERETT MED CTR,Large,Snohomish,536,Fractures Of Hip And Pelvis Without Mcc,25547.5425
EVERETT MED CTR,Large,Snohomish,537,"Sprains, Strains, And Dislocations Of Hip, Pelvis And Thigh With Cc/Mcc",39208.126
EVERETT MED CTR,Large,Snohomish,538,"Sprains, Strains, And Dislocations Of Hip, Pelvis And Thigh Without Cc/Mcc",15565.67
EVERETT MED CTR,Large,Snohomish,539,Osteomyelitis With Mcc,59562.8711
EVERETT MED CTR,Large,Snohomish,540,Osteomyelitis With Cc,50615.0919
EVERETT MED CTR,Large,Snohomish,541,Osteomyelitis Without Cc/Mcc,42888.2425
EVERETT MED CTR,Large,Snohomish,542,Pathological Fractures And Musculoskeletal And Connective Tissue Malignancy With Mcc,81341.8625
EVERETT MED CTR,Large,Snohomish,543,Pathological Fractures And Musculoskeletal And Connective Tissue Malignancy With Cc,36241.6814
EVERETT MED CTR,Large,Snohomish,544,Pathological Fractures And Musculoskeletal And Connective Tissue Malignancy Without Cc/Mcc,17472.9483
EVERETT MED CTR,Large,Snohomish,545,Connective Tissue Disorders With Mcc,60147.6146
EVERETT MED CTR,Large,Snohomish,546,Connective Tissue Disorders With Cc,31893.7573
EVERETT MED CTR,Large,Snohomish,547,Connective Tissue Disorders Without Cc/Mcc,21392.63
EVERETT MED CTR,Large,Snohomish,548,Septic Arthritis With Mcc,94795.12
EVERETT MED CTR,Large,Snohomish,549,Septic Arthritis With Cc,41323.4033
EVERETT MED CTR,Large,Snohomish,551,Medical Back Problems With Mcc,63642.4163
EVERETT MED CTR,Large,Snohomish,552,Medical Back Problems Without Mcc,35408.9667
EVERETT MED CTR,Large,Snohomish,553,Bone Diseases And Arthropathies With Mcc,249172.3278
EVERETT MED CTR,Large,Snohomish,554,Bone Diseases And Arthropathies Without Mcc,27961.5258
EVERETT MED CTR,Large,Snohomish,555,Signs And Symptoms Of Musculoskeletal System And Connective Tissue With Mcc,49143.9
EVERETT MED CTR,Large,Snohomish,556,Signs And Symptoms Of Musculoskeletal System And Connective Tissue Without Mcc,23396.1792
EVERETT MED CTR,Large,Snohomish,557,"Tendonitis, Myositis And Bursitis With Mcc",90811.804
EVERETT MED CTR,Large,Snohomish,558,"Tendonitis, Myositis And Bursitis Without Mcc",24506.1357
EVERETT MED CTR,Large,Snohomish,559,"Aftercare, Musculoskeletal System And Connective Tissue With Mcc",54372.9641
EVERETT MED CTR,Large,Snohomish,560,"Aftercare, Musculoskeletal System And Connective Tissue With Cc",40203.1112
EVERETT MED CTR,Large,Snohomish,561,"Aftercare, Musculoskeletal System And Connective Tissue Without Cc/Mcc",36351.1477
EVERETT MED CTR,Large,Snohomish,562,"Fracture, Sprain, Strain And Dislocation Except Femur, Hip, Pelvis And Thigh With Mcc",31264.2693
EVERETT MED CTR,Large,Snohomish,563,"Fracture, Sprain, Strain And Dislocation Except Femur, Hip, Pelvis And Thigh Without Mcc",27121.6985
EVERETT MED CTR,Large,Snohomish,564,Other Musculoskeletal System And Connective Tissue Diagnoses With Mcc,45260.4964
EVERETT MED CTR,Large,Snohomish,565,Other Musculoskeletal System And Connective Tissue Diagnoses With Cc,79450.7544
EVERETT MED CTR,Large,Snohomish,566,Other Musculoskeletal System And Connective Tissue Diagnoses Without Cc/Mcc,23207.5333
EVERETT MED CTR,Large,Snohomish,570,Skin Debridement With Mcc,82151.06
EVERETT MED CTR,Large,Snohomish,571,Skin Debridement With Cc,64223.7583
EVERETT MED CTR,Large,Snohomish,572,Skin Debridement Without Cc/Mcc,27834.13
EVERETT MED CTR,Large,Snohomish,577,Skin Graft Except For Skin Ulcer Or Cellulitis With Cc,73654.8767
EVERETT MED CTR,Large,Snohomish,578,Skin Graft Except For Skin Ulcer Or Cellulitis Without Cc/Mcc,22556.905
EVERETT MED CTR,Large,Snohomish,579,"Other Skin, Subcutaneous Tissue And Breast Procedures With Mcc",80893.0431
EVERETT MED CTR,Large,Snohomish,580,"Other Skin, Subcutaneous Tissue And Breast Procedures With Cc",47050.3408
EVERETT MED CTR,Large,Snohomish,581,"Other Skin, Subcutaneous Tissue And Breast Procedures Without Cc/Mcc",45905.3332
EVERETT MED CTR,Large,Snohomish,582,Mastectomy For Malignancy With Cc/Mcc,81363.53
EVERETT MED CTR,Large,Snohomish,583,Mastectomy For Malignancy Without Cc/Mcc,112387.7833
EVERETT MED CTR,Large,Snohomish,584,"Breast Biopsy, Local Excision And Other Breast Procedures With Cc/Mcc",160480.8229
EVERETT MED CTR,Large,Snohomish,585,"Breast Biopsy, Local Excision And Other Breast Procedures Without Cc/Mcc",133350.971
EVERETT MED CTR,Large,Snohomish,592,Skin Ulcers With Mcc,170483.8075
EVERETT MED CTR,Large,Snohomish,593,Skin Ulcers With Cc,54770.4356
EVERETT MED CTR,Large,Snohomish,595,Major Skin Disorders With Mcc,80076.1633
EVERETT MED CTR,Large,Snohomish,596,Major Skin Disorders Without Mcc,14605.09
EVERETT MED CTR,Large,Snohomish,597,Malignant Breast Disorders With Mcc,16812.185
EVERETT MED CTR,Large,Snohomish,598,Malignant Breast Disorders With Cc,34140.7733
EVERETT MED CTR,Large,Snohomish,600,Non-Malignant Breast Disorders With Cc/Mcc,37373.38
EVERETT MED CTR,Large,Snohomish,601,Non-Malignant Breast Disorders Without Cc/Mcc,14872.94
EVERETT MED CTR,Large,Snohomish,602,Cellulitis With Mcc,47700.9356
EVERETT MED CTR,Large,Snohomish,603,Cellulitis Without Mcc,26940.6316
EVERETT MED CTR,Large,Snohomish,604,"Trauma To The Skin, Subcutaneous Tissue And Breast With Mcc",42356.6733
EVERETT MED CTR,Large,Snohomish,605,"Trauma To The Skin, Subcutaneous Tissue And Breast Without Mcc",26731.2383
EVERETT MED CTR,Large,Snohomish,606,Minor Skin Disorders With Mcc,147931.4425
EVERETT MED CTR,Large,Snohomish,607,Minor Skin Disorders Without Mcc,19176.165
EVERETT MED CTR,Large,Snohomish,614,Adrenal And Pituitary Procedures With Cc/Mcc,139025.8
EVERETT MED CTR,Large,Snohomish,615,Adrenal And Pituitary Procedures Without Cc/Mcc,53889.9475
EVERETT MED CTR,Large,Snohomish,616,"Amputation Of Lower Limb For Endocrine, Nutritional And Metabolic Disorders With Mcc",72765.5225
EVERETT MED CTR,Large,Snohomish,617,"Amputation Of Lower Limb For Endocrine, Nutritional And Metabolic Disorders With Cc",85117.63
EVERETT MED CTR,Large,Snohomish,619,O.R. Procedures For Obesity With Mcc,130286.745
EVERETT MED CTR,Large,Snohomish,620,O.R. Procedures For Obesity With Cc,48722.8233
EVERETT MED CTR,Large,Snohomish,621,O.R. Procedures For Obesity Without Cc/Mcc,46009.0252
EVERETT MED CTR,Large,Snohomish,622,"Skin Grafts And Wound Debridement For Endocrine, Nutritional And Metabolic Disorders With Mcc",377326.2375
EVERETT MED CTR,Large,Snohomish,623,"Skin Grafts And Wound Debridement For Endocrine, Nutritional And Metabolic Disorders With Cc",107477.2567
EVERETT MED CTR,Large,Snohomish,625,"Thyroid, Parathyroid And Thyroglossal Procedures With Mcc",73274.19
EVERETT MED CTR,Large,Snohomish,626,"Thyroid, Parathyroid And Thyroglossal Procedures With Cc",95013.335
EVERETT MED CTR,Large,Snohomish,627,"Thyroid, Parathyroid And Thyroglossal Procedures Without Cc/Mcc",41766.62
EVERETT MED CTR,Large,Snohomish,628,"Other Endocrine, Nutritional And Metabolic O.R. Procedures With Mcc",67338.1483
EVERETT MED CTR,Large,Snohomish,629,"Other Endocrine, Nutritional And Metabolic O.R. Procedures With Cc",86173.8292
EVERETT MED CTR,Large,Snohomish,637,Diabetes With Mcc,63714.8049
EVERETT MED CTR,Large,Snohomish,638,Diabetes With Cc,29315.8601
EVERETT MED CTR,Large,Snohomish,639,Diabetes Without Cc/Mcc,16618.5558
EVERETT MED CTR,Large,Snohomish,640,"Miscellaneous Disorders Of Nutrition, Metabolism, Fluids And Electrolytes With Mcc",41946.1892
EVERETT MED CTR,Large,Snohomish,641,"Miscellaneous Disorders Of Nutrition, Metabolism, Fluids And Electrolytes Without Mcc",31395.0928
EVERETT MED CTR,Large,Snohomish,642,Inborn And Other Disorders Of Metabolism,119250.31
EVERETT MED CTR,Large,Snohomish,643,Endocrine Disorders With Mcc,46681.9194
EVERETT MED CTR,Large,Snohomish,644,Endocrine Disorders With Cc,27464.4933
EVERETT MED CTR,Large,Snohomish,645,Endocrine Disorders Without Cc/Mcc,27901.9267
EVERETT MED CTR,Large,Snohomish,654,Major Bladder Procedures With Cc,72303.5667
EVERETT MED CTR,Large,Snohomish,655,Major Bladder Procedures Without Cc/Mcc,134871.6
EVERETT MED CTR,Large,Snohomish,656,Kidney And Ureter Procedures For Neoplasm With Mcc,78965.3933
EVERETT MED CTR,Large,Snohomish,657,Kidney And Ureter Procedures For Neoplasm With Cc,72873.2333
EVERETT MED CTR,Large,Snohomish,658,Kidney And Ureter Procedures For Neoplasm Without Cc/Mcc,69247.4289
EVERETT MED CTR,Large,Snohomish,659,Kidney And Ureter Procedures For Non-Neoplasm With Mcc,105571.5329
EVERETT MED CTR,Large,Snohomish,660,Kidney And Ureter Procedures For Non-Neoplasm With Cc,62908.1035
EVERETT MED CTR,Large,Snohomish,661,Kidney And Ureter Procedures For Non-Neoplasm Without Cc/Mcc,43947.7595
EVERETT MED CTR,Large,Snohomish,662,Minor Bladder Procedures With Mcc,75866.055
EVERETT MED CTR,Large,Snohomish,663,Minor Bladder Procedures With Cc,38992.88
EVERETT MED CTR,Large,Snohomish,664,Minor Bladder Procedures Without Cc/Mcc,30080.12
EVERETT MED CTR,Large,Snohomish,666,Prostatectomy With Cc,37611.4867
EVERETT MED CTR,Large,Snohomish,668,Transurethral Procedures With Mcc,71818.19
EVERETT MED CTR,Large,Snohomish,669,Transurethral Procedures With Cc,48776.6133
EVERETT MED CTR,Large,Snohomish,670,Transurethral Procedures Without Cc/Mcc,29877.63
EVERETT MED CTR,Large,Snohomish,673,Other Kidney And Urinary Tract Procedures With Mcc,111185.4661
EVERETT MED CTR,Large,Snohomish,674,Other Kidney And Urinary Tract Procedures With Cc,120108.5133
EVERETT MED CTR,Large,Snohomish,675,Other Kidney And Urinary Tract Procedures Without Cc/Mcc,42909.86
EVERETT MED CTR,Large,Snohomish,682,Renal Failure With Mcc,50323.3134
EVERETT MED CTR,Large,Snohomish,683,Renal Failure With Cc,26371.7404
EVERETT MED CTR,Large,Snohomish,684,Renal Failure Without Cc/Mcc,22055.4381
EVERETT MED CTR,Large,Snohomish,686,Kidney And Urinary Tract Neoplasms With Mcc,43281.045
EVERETT MED CTR,Large,Snohomish,687,Kidney And Urinary Tract Neoplasms With Cc,35390.23
EVERETT MED CTR,Large,Snohomish,689,Kidney And Urinary Tract Infections With Mcc,55875.7625
EVERETT MED CTR,Large,Snohomish,690,Kidney And Urinary Tract Infections Without Mcc,26753.5848
EVERETT MED CTR,Large,Snohomish,694,Urinary Stones Without Mcc,42020.72
EVERETT MED CTR,Large,Snohomish,695,Kidney And Urinary Tract Signs And Symptoms With Mcc,25294.4567
EVERETT MED CTR,Large,Snohomish,696,Kidney And Urinary Tract Signs And Symptoms Without Mcc,11902.516
EVERETT MED CTR,Large,Snohomish,697,Urethral Stricture,40031.675
EVERETT MED CTR,Large,Snohomish,698,Other Kidney And Urinary Tract Diagnoses With Mcc,56569.559
EVERETT MED CTR,Large,Snohomish,699,Other Kidney And Urinary Tract Diagnoses With Cc,32719.974
EVERETT MED CTR,Large,Snohomish,700,Other Kidney And Urinary Tract Diagnoses Without Cc/Mcc,27442.5856
EVERETT MED CTR,Large,Snohomish,707,Major Male Pelvic Procedures With Cc/Mcc,86341.41
EVERETT MED CTR,Large,Snohomish,708,Major Male Pelvic Procedures Without Cc/Mcc,73589.5386
EVERETT MED CTR,Large,Snohomish,709,Penis Procedures With Cc/Mcc,55338.55
EVERETT MED CTR,Large,Snohomish,711,Testes Procedures With Cc/Mcc,83955.18
EVERETT MED CTR,Large,Snohomish,712,Testes Procedures Without Cc/Mcc,26449.64
EVERETT MED CTR,Large,Snohomish,713,Transurethral Prostatectomy With Cc/Mcc,59820.22
EVERETT MED CTR,Large,Snohomish,716,Other Male Reproductive System O.R. Procedures For Malignancy Without Cc/Mcc,63276.6
EVERETT MED CTR,Large,Snohomish,717,Other Male Reproductive System O.R. Procedures Except Malignancy With Cc/Mcc,62344.135
EVERETT MED CTR,Large,Snohomish,718,Other Male Reproductive System O.R. Procedures Except Malignancy Without Cc/Mcc,78398.62
EVERETT MED CTR,Large,Snohomish,722,"Malignancy, Male Reproductive System With Mcc",30551.3
EVERETT MED CTR,Large,Snohomish,723,"Malignancy, Male Reproductive System With Cc",33459.47
EVERETT MED CTR,Large,Snohomish,724,"Malignancy, Male Reproductive System Without Cc/Mcc",13150.41
EVERETT MED CTR,Large,Snohomish,725,Benign Prostatic Hypertrophy With Mcc,29368.395
EVERETT MED CTR,Large,Snohomish,726,Benign Prostatic Hypertrophy Without Mcc,34924.0
EVERETT MED CTR,Large,Snohomish,727,Inflammation Of The Male Reproductive System With Mcc,80072.73
EVERETT MED CTR,Large,Snohomish,728,Inflammation Of The Male Reproductive System Without Mcc,22619.695
EVERETT MED CTR,Large,Snohomish,735,"Pelvic Evisceration, Radical Hysterectomy And Radical Vulvectomy Without Cc/Mcc",64594.825
EVERETT MED CTR,Large,Snohomish,736,Uterine And Adnexa Procedures For Ovarian Or Adnexal Malignancy With Mcc,140628.5286
EVERETT MED CTR,Large,Snohomish,737,Uterine And Adnexa Procedures For Ovarian Or Adnexal Malignancy With Cc,71739.6545
EVERETT MED CTR,Large,Snohomish,738,Uterine And Adnexa Procedures For Ovarian Or Adnexal Malignancy Without Cc/Mcc,59953.47
EVERETT MED CTR,Large,Snohomish,739,Uterine And Adnexa Procedures For Non-Ovarian And Non-Adnexal Malignancy With Mcc,90032.365
EVERETT MED CTR,Large,Snohomish,740,Uterine And Adnexa Procedures For Non-Ovarian And Non-Adnexal Malignancy With Cc,80532.774
EVERETT MED CTR,Large,Snohomish,741,Uterine And Adnexa Procedures For Non-Ovarian And Non-Adnexal Malignancy Without Cc/Mcc,67904.5067
EVERETT MED CTR,Large,Snohomish,742,Uterine And Adnexa Procedures For Non-Malignancy With Cc/Mcc,59647.6841
EVERETT MED CTR,Large,Snohomish,743,Uterine And Adnexa Procedures For Non-Malignancy Without Cc/Mcc,50766.5496
EVERETT MED CTR,Large,Snohomish,744,"D&C, Conization, Laparoscopy And Tubal Interruption With Cc/Mcc",68205.405
EVERETT MED CTR,Large,Snohomish,745,"D&C, Conization, Laparoscopy And Tubal Interruption Without Cc/Mcc",17130.2
EVERETT MED CTR,Large,Snohomish,746,"Vagina, Cervix And Vulva Procedures With Cc/Mcc",39889.92
EVERETT MED CTR,Large,Snohomish,747,"Vagina, Cervix And Vulva Procedures Without Cc/Mcc",33508.565
EVERETT MED CTR,Large,Snohomish,749,Other Female Reproductive System O.R. Procedures With Cc/Mcc,47311.17
EVERETT MED CTR,Large,Snohomish,754,"Malignancy, Female Reproductive System With Mcc",44783.095
EVERETT MED CTR,Large,Snohomish,755,"Malignancy, Female Reproductive System With Cc",40530.5
EVERETT MED CTR,Large,Snohomish,757,"Infections, Female Reproductive System With Mcc",40315.18
EVERETT MED CTR,Large,Snohomish,758,"Infections, Female Reproductive System With Cc",33151.965
EVERETT MED CTR,Large,Snohomish,760,Menstrual And Other Female Reproductive System Disorders With Cc/Mcc,29402.905
EVERETT MED CTR,Large,Snohomish,761,Menstrual And Other Female Reproductive System Disorders Without Cc/Mcc,17164.0967
EVERETT MED CTR,Large,Snohomish,768,Vaginal Delivery With O.R. Procedures Except Sterilization And/Or D&C,24797.4935
EVERETT MED CTR,Large,Snohomish,769,Postpartum And Post Abortion Diagnoses With O.R. Procedures,55432.1505
EVERETT MED CTR,Large,Snohomish,770,"Abortion With D&C, Aspiration Curettage Or Hysterotomy",33257.24
EVERETT MED CTR,Large,Snohomish,776,Postpartum And Post Abortion Diagnoses Without O.R. Procedures,19460.893
EVERETT MED CTR,Large,Snohomish,779,Abortion Without D&C,17072.1125
EVERETT MED CTR,Large,Snohomish,783,Cesarean Section With Sterilization With Mcc,52953.3305
EVERETT MED CTR,Large,Snohomish,784,Cesarean Section With Sterilization With Cc,38334.909
EVERETT MED CTR,Large,Snohomish,785,Cesarean Section With Sterilization Without Cc/Mcc,31038.1175
EVERETT MED CTR,Large,Snohomish,786,Cesarean Section Without Sterilization With Mcc,47815.3188
EVERETT MED CTR,Large,Snohomish,787,Cesarean Section Without Sterilization With Cc,35730.1791
EVERETT MED CTR,Large,Snohomish,788,Cesarean Section Without Sterilization Without Cc/Mcc,31916.0712
EVERETT MED CTR,Large,Snohomish,789,"Neonates, Died Or Transferred To Another Acute Care Facility",127434.7276
EVERETT MED CTR,Large,Snohomish,790,"Extreme Immaturity Or Respiratory Distress Syndrome, Neonate",361047.9744
EVERETT MED CTR,Large,Snohomish,791,Prematurity With Major Problems,98456.921
EVERETT MED CTR,Large,Snohomish,792,Prematurity Without Major Problems,40283.5772
EVERETT MED CTR,Large,Snohomish,793,Full Term Neonate With Major Problems,33430.59
EVERETT MED CTR,Large,Snohomish,794,Neonate With Other Significant Problems,9782.1585
EVERETT MED CTR,Large,Snohomish,795,Normal Newborn,5998.483
EVERETT MED CTR,Large,Snohomish,796,Vaginal Delivery With Sterilization And/Or D&C With Mcc,30294.86
EVERETT MED CTR,Large,Snohomish,797,Vaginal Delivery With Sterilization And/Or D&C With Cc,31404.866
EVERETT MED CTR,Large,Snohomish,798,Vaginal Delivery With Sterilization And/Or D&C Without Cc/Mcc,20114.845
EVERETT MED CTR,Large,Snohomish,799,Splenectomy With Mcc,115604.16
EVERETT MED CTR,Large,Snohomish,802,Other O.R. Procedures Of The Blood And Blood Forming Organs With Mcc,95895.054
EVERETT MED CTR,Large,Snohomish,803,Other O.R. Procedures Of The Blood And Blood Forming Organs With Cc,37000.155
EVERETT MED CTR,Large,Snohomish,804,Other O.R. Procedures Of The Blood And Blood Forming Organs Without Cc/Mcc,52007.235
EVERETT MED CTR,Large,Snohomish,805,Vaginal Delivery Without Sterilization Or D&C With Mcc,24124.7194
EVERETT MED CTR,Large,Snohomish,806,Vaginal Delivery Without Sterilization Or D&C With Cc,18014.6439
EVERETT MED CTR,Large,Snohomish,807,Vaginal Delivery Without Sterilization Or D&C Without Cc/Mcc,15313.7605
EVERETT MED CTR,Large,Snohomish,808,Major Hematological And Immunological Diagnoses Except Sickle Cell Crisis And Coagulation Disorders ,81880.9959
EVERETT MED CTR,Large,Snohomish,809,Major Hematological And Immunological Diagnoses Except Sickle Cell Crisis And Coagulation Disorders ,33549.0239
EVERETT MED CTR,Large,Snohomish,810,Major Hematological And Immunological Diagnoses Except Sickle Cell Crisis And Coagulation Disorders ,16843.43
EVERETT MED CTR,Large,Snohomish,811,Red Blood Cell Disorders With Mcc,37350.3753
EVERETT MED CTR,Large,Snohomish,812,Red Blood Cell Disorders Without Mcc,27371.2864
EVERETT MED CTR,Large,Snohomish,813,Coagulation Disorders,50053.3467
EVERETT MED CTR,Large,Snohomish,814,Reticuloendothelial And Immunity Disorders With Mcc,22491.115
EVERETT MED CTR,Large,Snohomish,815,Reticuloendothelial And Immunity Disorders With Cc,29225.6158
EVERETT MED CTR,Large,Snohomish,816,Reticuloendothelial And Immunity Disorders Without Cc/Mcc,9239.57
EVERETT MED CTR,Large,Snohomish,817,Other Antepartum Diagnoses With O.R. Procedures With Mcc,52208.4675
EVERETT MED CTR,Large,Snohomish,818,Other Antepartum Diagnoses With O.R. Procedures With Cc,49470.675
EVERETT MED CTR,Large,Snohomish,819,Other Antepartum Diagnoses With O.R. Procedures Without Cc/Mcc,54637.265
EVERETT MED CTR,Large,Snohomish,820,Lymphoma And Leukemia With Major O.R. Procedures With Mcc,120736.47
EVERETT MED CTR,Large,Snohomish,821,Lymphoma And Leukemia With Major O.R. Procedures With Cc,92870.892
EVERETT MED CTR,Large,Snohomish,822,Lymphoma And Leukemia With Major O.R. Procedures Without Cc/Mcc,48593.91
EVERETT MED CTR,Large,Snohomish,823,Lymphoma And Non-Acute Leukemia With Other Procedures With Mcc,113562.3465
EVERETT MED CTR,Large,Snohomish,824,Lymphoma And Non-Acute Leukemia With Other Procedures With Cc,63477.7542
EVERETT MED CTR,Large,Snohomish,825,Lymphoma And Non-Acute Leukemia With Other Procedures Without Cc/Mcc,51850.8025
EVERETT MED CTR,Large,Snohomish,827,Myeloproliferative Disorders Or Poorly Differentiated Neoplasms With Major O.R. Procedures With Cc,93235.96
EVERETT MED CTR,Large,Snohomish,828,Myeloproliferative Disorders Or Poorly Differentiated Neoplasms With Major O.R. Procedures Without C,61759.15
EVERETT MED CTR,Large,Snohomish,829,Myeloproliferative Disorders Or Poorly Differentiated Neoplasms With Other Procedures With Cc/Mcc,99046.7169
EVERETT MED CTR,Large,Snohomish,830,Myeloproliferative Disorders Or Poorly Differentiated Neoplasms With Other Procedures Without Cc/Mcc,30830.82
EVERETT MED CTR,Large,Snohomish,831,Other Antepartum Diagnoses Without O.R. Procedures With Mcc,32271.4186
EVERETT MED CTR,Large,Snohomish,832,Other Antepartum Diagnoses Without O.R. Procedures With Cc,18541.5852
EVERETT MED CTR,Large,Snohomish,833,Other Antepartum Diagnoses Without O.R. Procedures Without Cc/Mcc,17607.9272
EVERETT MED CTR,Large,Snohomish,834,Acute Leukemia Without Major O.R. Procedures With Mcc,151495.6973
EVERETT MED CTR,Large,Snohomish,835,Acute Leukemia Without Major O.R. Procedures With Cc,30901.6117
EVERETT MED CTR,Large,Snohomish,836,Acute Leukemia Without Major O.R. Procedures Without Cc/Mcc,18533.15
EVERETT MED CTR,Large,Snohomish,838,Chemotherapy With Acute Leukemia As Secondary Diagnosis With Cc Or High Dose Chemotherapy Agent,21166.724
EVERETT MED CTR,Large,Snohomish,839,Chemotherapy With Acute Leukemia As Secondary Diagnosis Without Cc/Mcc,59144.386
EVERETT MED CTR,Large,Snohomish,840,Lymphoma And Non-Acute Leukemia With Mcc,107345.7376
EVERETT MED CTR,Large,Snohomish,841,Lymphoma And Non-Acute Leukemia With Cc,59686.9833
EVERETT MED CTR,Large,Snohomish,842,Lymphoma And Non-Acute Leukemia Without Cc/Mcc,24205.172
